"school_id","var","year","usage","core","time"
52,"practices_extended_learning",2019,1,NA,NA
52,"practices_service_learning",2019,1,NA,NA
52,"practices_place_based",2019,1,NA,NA
52,"practices_local_global",2019,1,NA,NA
52,"practices_design_thinking",2019,1,NA,NA
52,"practices_community_partnerships",2019,1,NA,NA
52,"practices_makerspace",2019,1,NA,NA
52,"practices_measures_college",2019,1,NA,NA
52,"practices_assessments_career",2019,1,NA,NA
52,"practices_assessments_deeper",2019,1,NA,NA
52,"practices_measures_purpose",2019,1,NA,NA
52,"practices_assessments_sel",2019,1,NA,NA
52,"practices_measures_climate",2019,1,NA,NA
52,"practices_sel_plan",2019,1,NA,NA
52,"practices_sel_curriculum",2019,0,NA,NA
52,"practices_sel_integrated",2019,1,NA,NA
52,"practices_circles",2019,0,NA,NA
52,"practices_advisories",2019,1,NA,NA
52,"practices_hiring_practices",2019,1,NA,NA
52,"practices_relevant_learning",2019,1,NA,NA
52,"practices_information_formats",2019,1,NA,NA
52,"practices_ways_mastery",2019,1,NA,NA
52,"practices_accommodations",2019,1,NA,NA
52,"practices_data_instruction",2019,1,NA,NA
52,"practices_adaptive_content",2019,1,NA,NA
52,"practices_mentoring",2019,1,NA,NA
52,"practices_mental_health",2019,0,NA,NA
52,"practices_physical_well_being",2019,0,NA,NA
52,"practices_community_supports",2019,0,NA,NA
52,"practices_expanded_open_hours",2019,0,NA,NA
52,"practices_portfolios_exhibitions",2019,1,NA,NA
53,"practices_blended_learning",2019,1,NA,NA
53,"practices_competency_education",2019,0,NA,NA
53,"practices_design_marginalized",2019,1,NA,NA
53,"practices_experiential",2019,0,NA,NA
53,"practices_staffing_infrastructure",2019,0,NA,NA
53,"practices_learner_agency",2019,1,NA,NA
53,"practices_maker",2019,0,NA,NA
53,"practices_pbl",2019,0,NA,NA
53,"practices_expanded_success",2019,1,NA,NA
53,"practices_sel",2019,1,NA,NA
53,"practices_udl",2019,0,NA,NA
53,"practices_wraparound",2019,1,NA,NA
53,"practices_station_rotation",2019,1,NA,NA
53,"practices_flipped_classroom",2019,0,NA,NA
53,"practices_lab_rotation",2019,0,NA,NA
53,"practices_individual_rotation",2019,0,NA,NA
53,"practices_flex",2019,0,NA,NA
53,"practices_a_la_carte",2019,0,NA,NA
53,"practices_enriched_virtual",2019,0,NA,NA
53,"practices_opportunities_mastery",2019,1,NA,NA
53,"practices_advancement_mastery",2019,1,NA,NA
53,"practices_performance_assessment",2019,1,NA,NA
53,"practices_grading_mastery",2019,1,NA,NA
53,"practices_assessment_schedule",2019,1,NA,NA
53,"practices_competency_framework",2019,1,NA,NA
53,"practices_equity_plan",2019,1,NA,NA
53,"practices_reallocation_resources",2019,1,NA,NA
53,"practices_design_margins",2019,0,NA,NA
53,"practices_restorative",2019,1,NA,NA
53,"practices_culturally_responsive",2019,1,NA,NA
53,"practices_rigorous_coursework",2019,1,NA,NA
53,"practices_no_tracking",2019,0,NA,NA
53,"practices_graduation_supports",2019,0,NA,NA
53,"practices_poverty_supports",2019,1,NA,NA
53,"practices_immigrants_supports",2019,1,NA,NA
53,"practices_ell_supports",2019,1,NA,NA
53,"practices_flexible_staffing",2019,1,NA,NA
53,"practices_flexible_facilities",2019,1,NA,NA
53,"practices_flexible_schedule",2019,0,NA,NA
53,"practices_real_time_data",2019,1,NA,NA
53,"practices_quality_materials",2019,1,NA,NA
53,"practices_oer",2019,1,NA,NA
53,"practices_multi_age",2019,0,NA,NA
53,"practices_devices_home",2019,0,NA,NA
53,"practices_interoperability",2019,0,NA,NA
53,"practices_student_goals",2019,1,NA,NA
53,"practices_student_pace",2019,1,NA,NA
53,"practices_learning_paths",2019,1,NA,NA
53,"practices_learner_profiles",2019,0,NA,NA
53,"practices_student_conferences",2019,1,NA,NA
53,"practices_student_data",2019,0,NA,NA
53,"practices_projects_primary",2019,0,NA,NA
53,"practices_student_projects",2019,1,NA,NA
53,"practices_interdisciplinary",2019,1,NA,NA
53,"practices_real_world",2019,1,NA,NA
53,"practices_career_prep",2019,0,NA,NA
53,"practices_extended_learning",2019,0,NA,NA
53,"practices_service_learning",2019,1,NA,NA
53,"practices_place_based",2019,0,NA,NA
53,"practices_local_global",2019,1,NA,NA
53,"practices_design_thinking",2019,1,NA,NA
53,"practices_community_partnerships",2019,1,NA,NA
53,"practices_makerspace",2019,0,NA,NA
53,"practices_measures_college",2019,0,NA,NA
53,"practices_assessments_career",2019,0,NA,NA
53,"practices_assessments_deeper",2019,0,NA,NA
53,"practices_measures_purpose",2019,1,NA,NA
53,"practices_assessments_sel",2019,1,NA,NA
53,"practices_measures_climate",2019,1,NA,NA
53,"practices_sel_plan",2019,1,NA,NA
53,"practices_sel_curriculum",2019,1,NA,NA
53,"practices_sel_integrated",2019,1,NA,NA
53,"practices_circles",2019,0,NA,NA
53,"practices_advisories",2019,0,NA,NA
53,"practices_hiring_practices",2019,1,NA,NA
53,"practices_relevant_learning",2019,1,NA,NA
53,"practices_information_formats",2019,0,NA,NA
53,"practices_ways_mastery",2019,0,NA,NA
53,"practices_accommodations",2019,1,NA,NA
53,"practices_data_instruction",2019,1,NA,NA
53,"practices_adaptive_content",2019,1,NA,NA
53,"practices_mentoring",2019,0,NA,NA
53,"practices_mental_health",2019,1,NA,NA
53,"practices_physical_well_being",2019,1,NA,NA
53,"practices_community_supports",2019,1,NA,NA
53,"practices_expanded_open_hours",2019,1,NA,NA
53,"practices_portfolios_exhibitions",2019,1,NA,NA
54,"practices_blended_learning",2019,1,NA,NA
54,"practices_competency_education",2019,1,NA,NA
54,"practices_design_marginalized",2019,1,NA,NA
54,"practices_experiential",2019,1,NA,NA
54,"practices_staffing_infrastructure",2019,1,NA,NA
54,"practices_learner_agency",2019,1,NA,NA
54,"practices_maker",2019,0,NA,NA
54,"practices_pbl",2019,1,NA,NA
54,"practices_expanded_success",2019,1,NA,NA
54,"practices_sel",2019,1,NA,NA
54,"practices_udl",2019,1,NA,NA
54,"practices_wraparound",2019,0,NA,NA
54,"practices_station_rotation",2019,1,NA,NA
54,"practices_flipped_classroom",2019,1,NA,NA
54,"practices_lab_rotation",2019,1,NA,NA
54,"practices_individual_rotation",2019,0,NA,NA
54,"practices_flex",2019,1,NA,NA
54,"practices_a_la_carte",2019,0,NA,NA
54,"practices_enriched_virtual",2019,0,NA,NA
54,"practices_opportunities_mastery",2019,1,NA,NA
54,"practices_advancement_mastery",2019,1,NA,NA
54,"practices_performance_assessment",2019,1,NA,NA
54,"practices_grading_mastery",2019,1,NA,NA
54,"practices_assessment_schedule",2019,1,NA,NA
54,"practices_competency_framework",2019,1,NA,NA
54,"practices_equity_plan",2019,1,NA,NA
54,"practices_reallocation_resources",2019,1,NA,NA
54,"practices_design_margins",2019,0,NA,NA
54,"practices_restorative",2019,1,NA,NA
54,"practices_culturally_responsive",2019,0,NA,NA
54,"practices_rigorous_coursework",2019,1,NA,NA
54,"practices_no_tracking",2019,1,NA,NA
54,"practices_graduation_supports",2019,1,NA,NA
54,"practices_poverty_supports",2019,0,NA,NA
54,"practices_immigrants_supports",2019,0,NA,NA
54,"practices_ell_supports",2019,0,NA,NA
54,"practices_flexible_staffing",2019,1,NA,NA
54,"practices_flexible_facilities",2019,1,NA,NA
54,"practices_flexible_schedule",2019,1,NA,NA
54,"practices_real_time_data",2019,1,NA,NA
54,"practices_quality_materials",2019,0,NA,NA
54,"practices_oer",2019,1,NA,NA
54,"practices_multi_age",2019,1,NA,NA
54,"practices_devices_home",2019,0,NA,NA
54,"practices_interoperability",2019,1,NA,NA
54,"practices_student_goals",2019,1,NA,NA
54,"practices_student_pace",2019,1,NA,NA
54,"practices_learning_paths",2019,1,NA,NA
54,"practices_learner_profiles",2019,1,NA,NA
54,"practices_student_conferences",2019,1,NA,NA
54,"practices_student_data",2019,1,NA,NA
54,"practices_projects_primary",2019,1,NA,NA
54,"practices_student_projects",2019,0,NA,NA
54,"practices_interdisciplinary",2019,1,NA,NA
54,"practices_real_world",2019,1,NA,NA
54,"practices_career_prep",2019,1,NA,NA
54,"practices_extended_learning",2019,1,NA,NA
54,"practices_service_learning",2019,1,NA,NA
54,"practices_place_based",2019,0,NA,NA
54,"practices_local_global",2019,1,NA,NA
54,"practices_design_thinking",2019,0,NA,NA
54,"practices_community_partnerships",2019,1,NA,NA
54,"practices_makerspace",2019,1,NA,NA
54,"practices_measures_college",2019,1,NA,NA
54,"practices_assessments_career",2019,0,NA,NA
54,"practices_assessments_deeper",2019,1,NA,NA
54,"practices_measures_purpose",2019,0,NA,NA
54,"practices_assessments_sel",2019,0,NA,NA
54,"practices_measures_climate",2019,0,NA,NA
54,"practices_sel_plan",2019,1,NA,NA
54,"practices_sel_curriculum",2019,0,NA,NA
54,"practices_sel_integrated",2019,0,NA,NA
54,"practices_circles",2019,0,NA,NA
54,"practices_advisories",2019,1,NA,NA
54,"practices_hiring_practices",2019,0,NA,NA
54,"practices_relevant_learning",2019,1,NA,NA
54,"practices_information_formats",2019,1,NA,NA
54,"practices_ways_mastery",2019,1,NA,NA
54,"practices_accommodations",2019,0,NA,NA
54,"practices_data_instruction",2019,1,NA,NA
54,"practices_adaptive_content",2019,0,NA,NA
54,"practices_mentoring",2019,0,NA,NA
54,"practices_mental_health",2019,0,NA,NA
54,"practices_physical_well_being",2019,0,NA,NA
54,"practices_community_supports",2019,0,NA,NA
54,"practices_expanded_open_hours",2019,0,NA,NA
54,"practices_portfolios_exhibitions",2019,1,NA,NA
56,"practices_blended_learning",2019,0,NA,NA
56,"practices_competency_education",2019,1,NA,NA
56,"practices_design_marginalized",2019,1,NA,NA
56,"practices_experiential",2019,1,NA,NA
56,"practices_staffing_infrastructure",2019,1,NA,NA
56,"practices_learner_agency",2019,1,NA,NA
56,"practices_maker",2019,1,NA,NA
56,"practices_pbl",2019,1,NA,NA
56,"practices_expanded_success",2019,1,NA,NA
56,"practices_sel",2019,1,NA,NA
56,"practices_udl",2019,0,NA,NA
56,"practices_wraparound",2019,0,NA,NA
56,"practices_station_rotation",2019,0,NA,NA
56,"practices_flipped_classroom",2019,0,NA,NA
56,"practices_lab_rotation",2019,0,NA,NA
56,"practices_individual_rotation",2019,0,NA,NA
56,"practices_flex",2019,0,NA,NA
56,"practices_a_la_carte",2019,0,NA,NA
56,"practices_enriched_virtual",2019,0,NA,NA
56,"practices_opportunities_mastery",2019,1,NA,NA
56,"practices_advancement_mastery",2019,0,NA,NA
56,"practices_performance_assessment",2019,1,NA,NA
56,"practices_grading_mastery",2019,1,NA,NA
56,"practices_assessment_schedule",2019,0,NA,NA
56,"practices_competency_framework",2019,1,NA,NA
56,"practices_equity_plan",2019,1,NA,NA
56,"practices_reallocation_resources",2019,0,NA,NA
56,"practices_design_margins",2019,0,NA,NA
56,"practices_restorative",2019,1,NA,NA
56,"practices_culturally_responsive",2019,0,NA,NA
56,"practices_rigorous_coursework",2019,1,NA,NA
56,"practices_no_tracking",2019,1,NA,NA
56,"practices_graduation_supports",2019,1,NA,NA
56,"practices_poverty_supports",2019,0,NA,NA
56,"practices_immigrants_supports",2019,0,NA,NA
56,"practices_ell_supports",2019,0,NA,NA
56,"practices_flexible_staffing",2019,1,NA,NA
56,"practices_flexible_facilities",2019,1,NA,NA
56,"practices_flexible_schedule",2019,1,NA,NA
56,"practices_real_time_data",2019,0,NA,NA
56,"practices_quality_materials",2019,0,NA,NA
56,"practices_oer",2019,1,NA,NA
56,"practices_multi_age",2019,0,NA,NA
56,"practices_devices_home",2019,1,NA,NA
56,"practices_interoperability",2019,0,NA,NA
56,"practices_student_goals",2019,1,NA,NA
56,"practices_student_pace",2019,1,NA,NA
56,"practices_learning_paths",2019,0,NA,NA
56,"practices_learner_profiles",2019,0,NA,NA
56,"practices_student_conferences",2019,0,NA,NA
56,"practices_student_data",2019,0,NA,NA
56,"practices_projects_primary",2019,0,NA,NA
56,"practices_student_projects",2019,1,NA,NA
56,"practices_interdisciplinary",2019,0,NA,NA
56,"practices_real_world",2019,1,NA,NA
56,"practices_career_prep",2019,0,NA,NA
56,"practices_extended_learning",2019,0,NA,NA
56,"practices_service_learning",2019,0,NA,NA
56,"practices_place_based",2019,0,NA,NA
56,"practices_local_global",2019,1,NA,NA
56,"practices_design_thinking",2019,1,NA,NA
56,"practices_community_partnerships",2019,1,NA,NA
56,"practices_makerspace",2019,1,NA,NA
56,"practices_measures_college",2019,1,NA,NA
56,"practices_assessments_career",2019,0,NA,NA
56,"practices_assessments_deeper",2019,1,NA,NA
56,"practices_measures_purpose",2019,0,NA,NA
56,"practices_assessments_sel",2019,1,NA,NA
56,"practices_measures_climate",2019,1,NA,NA
56,"practices_sel_plan",2019,0,NA,NA
56,"practices_sel_curriculum",2019,1,NA,NA
56,"practices_sel_integrated",2019,0,NA,NA
56,"practices_circles",2019,0,NA,NA
56,"practices_advisories",2019,1,NA,NA
56,"practices_hiring_practices",2019,0,NA,NA
56,"practices_relevant_learning",2019,1,NA,NA
56,"practices_information_formats",2019,1,NA,NA
56,"practices_ways_mastery",2019,0,NA,NA
56,"practices_accommodations",2019,1,NA,NA
56,"practices_data_instruction",2019,1,NA,NA
56,"practices_adaptive_content",2019,0,NA,NA
56,"practices_mentoring",2019,0,NA,NA
56,"practices_mental_health",2019,1,NA,NA
56,"practices_physical_well_being",2019,0,NA,NA
56,"practices_community_supports",2019,0,NA,NA
56,"practices_expanded_open_hours",2019,0,NA,NA
56,"practices_portfolios_exhibitions",2019,1,NA,NA
57,"practices_blended_learning",2019,1,NA,NA
57,"practices_competency_education",2019,0,NA,NA
57,"practices_design_marginalized",2019,0,NA,NA
57,"practices_experiential",2019,1,NA,NA
57,"practices_staffing_infrastructure",2019,1,NA,NA
57,"practices_learner_agency",2019,1,NA,NA
57,"practices_maker",2019,1,NA,NA
57,"practices_pbl",2019,1,NA,NA
57,"practices_expanded_success",2019,0,NA,NA
57,"practices_sel",2019,1,NA,NA
57,"practices_udl",2019,0,NA,NA
57,"practices_wraparound",2019,0,NA,NA
57,"practices_station_rotation",2019,1,NA,NA
57,"practices_flipped_classroom",2019,0,NA,NA
57,"practices_lab_rotation",2019,0,NA,NA
57,"practices_individual_rotation",2019,1,NA,NA
57,"practices_flex",2019,0,NA,NA
57,"practices_a_la_carte",2019,0,NA,NA
57,"practices_enriched_virtual",2019,0,NA,NA
57,"practices_opportunities_mastery",2019,1,NA,NA
57,"practices_advancement_mastery",2019,0,NA,NA
57,"practices_performance_assessment",2019,1,NA,NA
57,"practices_grading_mastery",2019,1,NA,NA
57,"practices_assessment_schedule",2019,0,NA,NA
57,"practices_competency_framework",2019,0,NA,NA
57,"practices_equity_plan",2019,0,NA,NA
57,"practices_reallocation_resources",2019,0,NA,NA
57,"practices_design_margins",2019,0,NA,NA
57,"practices_restorative",2019,0,NA,NA
57,"practices_culturally_responsive",2019,0,NA,NA
57,"practices_rigorous_coursework",2019,0,NA,NA
57,"practices_no_tracking",2019,0,NA,NA
57,"practices_graduation_supports",2019,0,NA,NA
57,"practices_poverty_supports",2019,0,NA,NA
57,"practices_immigrants_supports",2019,0,NA,NA
57,"practices_ell_supports",2019,0,NA,NA
57,"practices_flexible_staffing",2019,1,NA,NA
57,"practices_flexible_facilities",2019,1,NA,NA
57,"practices_flexible_schedule",2019,0,NA,NA
57,"practices_real_time_data",2019,1,NA,NA
57,"practices_quality_materials",2019,1,NA,NA
57,"practices_oer",2019,0,NA,NA
57,"practices_multi_age",2019,1,NA,NA
57,"practices_devices_home",2019,0,NA,NA
57,"practices_interoperability",2019,0,NA,NA
57,"practices_student_goals",2019,1,NA,NA
57,"practices_student_pace",2019,1,NA,NA
57,"practices_learning_paths",2019,0,NA,NA
57,"practices_learner_profiles",2019,0,NA,NA
57,"practices_student_conferences",2019,0,NA,NA
57,"practices_student_data",2019,1,NA,NA
57,"practices_projects_primary",2019,1,NA,NA
57,"practices_student_projects",2019,1,NA,NA
57,"practices_interdisciplinary",2019,1,NA,NA
57,"practices_real_world",2019,1,NA,NA
57,"practices_career_prep",2019,0,NA,NA
57,"practices_extended_learning",2019,0,NA,NA
57,"practices_service_learning",2019,1,NA,NA
57,"practices_place_based",2019,0,NA,NA
57,"practices_local_global",2019,0,NA,NA
57,"practices_design_thinking",2019,1,NA,NA
57,"practices_community_partnerships",2019,1,NA,NA
57,"practices_makerspace",2019,0,NA,NA
57,"practices_measures_college",2019,0,NA,NA
57,"practices_assessments_career",2019,0,NA,NA
57,"practices_assessments_deeper",2019,1,NA,NA
57,"practices_measures_purpose",2019,0,NA,NA
57,"practices_assessments_sel",2019,0,NA,NA
57,"practices_measures_climate",2019,0,NA,NA
57,"practices_sel_plan",2019,0,NA,NA
57,"practices_sel_curriculum",2019,0,NA,NA
57,"practices_sel_integrated",2019,0,NA,NA
57,"practices_circles",2019,0,NA,NA
57,"practices_advisories",2019,0,NA,NA
57,"practices_hiring_practices",2019,0,NA,NA
57,"practices_relevant_learning",2019,0,NA,NA
57,"practices_information_formats",2019,0,NA,NA
57,"practices_ways_mastery",2019,0,NA,NA
57,"practices_accommodations",2019,0,NA,NA
57,"practices_data_instruction",2019,1,NA,NA
57,"practices_adaptive_content",2019,0,NA,NA
57,"practices_mentoring",2019,0,NA,NA
57,"practices_mental_health",2019,0,NA,NA
57,"practices_physical_well_being",2019,0,NA,NA
57,"practices_community_supports",2019,0,NA,NA
57,"practices_expanded_open_hours",2019,0,NA,NA
57,"practices_portfolios_exhibitions",2019,1,NA,NA
58,"practices_blended_learning",2019,1,NA,NA
58,"practices_competency_education",2019,1,NA,NA
58,"practices_design_marginalized",2019,1,NA,NA
58,"practices_experiential",2019,1,NA,NA
58,"practices_staffing_infrastructure",2019,0,NA,NA
58,"practices_learner_agency",2019,1,NA,NA
58,"practices_maker",2019,1,NA,NA
58,"practices_pbl",2019,1,NA,NA
58,"practices_expanded_success",2019,0,NA,NA
58,"practices_sel",2019,1,NA,NA
58,"practices_udl",2019,0,NA,NA
58,"practices_wraparound",2019,1,NA,NA
58,"practices_station_rotation",2019,1,NA,NA
58,"practices_flipped_classroom",2019,0,NA,NA
58,"practices_lab_rotation",2019,0,NA,NA
58,"practices_individual_rotation",2019,1,NA,NA
58,"practices_flex",2019,0,NA,NA
58,"practices_a_la_carte",2019,0,NA,NA
58,"practices_enriched_virtual",2019,0,NA,NA
58,"practices_opportunities_mastery",2019,1,NA,NA
58,"practices_advancement_mastery",2019,0,NA,NA
58,"practices_performance_assessment",2019,1,NA,NA
58,"practices_grading_mastery",2019,1,NA,NA
58,"practices_assessment_schedule",2019,0,NA,NA
58,"practices_competency_framework",2019,1,NA,NA
58,"practices_equity_plan",2019,1,NA,NA
58,"practices_reallocation_resources",2019,1,NA,NA
58,"practices_design_margins",2019,1,NA,NA
58,"practices_restorative",2019,1,NA,NA
58,"practices_culturally_responsive",2019,1,NA,NA
58,"practices_rigorous_coursework",2019,1,NA,NA
58,"practices_no_tracking",2019,0,NA,NA
58,"practices_graduation_supports",2019,0,NA,NA
58,"practices_poverty_supports",2019,1,NA,NA
58,"practices_immigrants_supports",2019,0,NA,NA
58,"practices_ell_supports",2019,0,NA,NA
58,"practices_flexible_staffing",2019,0,NA,NA
58,"practices_flexible_facilities",2019,0,NA,NA
58,"practices_flexible_schedule",2019,1,NA,NA
58,"practices_real_time_data",2019,1,NA,NA
58,"practices_quality_materials",2019,1,NA,NA
58,"practices_oer",2019,0,NA,NA
58,"practices_multi_age",2019,0,NA,NA
58,"practices_devices_home",2019,0,NA,NA
58,"practices_interoperability",2019,0,NA,NA
58,"practices_student_goals",2019,1,NA,NA
58,"practices_student_pace",2019,1,NA,NA
58,"practices_learning_paths",2019,0,NA,NA
58,"practices_learner_profiles",2019,1,NA,NA
58,"practices_student_conferences",2019,1,NA,NA
58,"practices_student_data",2019,1,NA,NA
58,"practices_projects_primary",2019,1,NA,NA
58,"practices_student_projects",2019,1,NA,NA
58,"practices_interdisciplinary",2019,1,NA,NA
58,"practices_real_world",2019,1,NA,NA
58,"practices_career_prep",2019,0,NA,NA
58,"practices_extended_learning",2019,0,NA,NA
58,"practices_service_learning",2019,0,NA,NA
58,"practices_place_based",2019,0,NA,NA
58,"practices_local_global",2019,0,NA,NA
58,"practices_design_thinking",2019,0,NA,NA
58,"practices_community_partnerships",2019,0,NA,NA
58,"practices_makerspace",2019,0,NA,NA
58,"practices_measures_college",2019,1,NA,NA
58,"practices_assessments_career",2019,0,NA,NA
58,"practices_assessments_deeper",2019,1,NA,NA
58,"practices_measures_purpose",2019,0,NA,NA
58,"practices_assessments_sel",2019,1,NA,NA
58,"practices_measures_climate",2019,1,NA,NA
58,"practices_sel_plan",2019,1,NA,NA
58,"practices_sel_curriculum",2019,1,NA,NA
58,"practices_sel_integrated",2019,0,NA,NA
58,"practices_circles",2019,0,NA,NA
58,"practices_advisories",2019,0,NA,NA
58,"practices_hiring_practices",2019,0,NA,NA
58,"practices_relevant_learning",2019,1,NA,NA
58,"practices_information_formats",2019,1,NA,NA
58,"practices_ways_mastery",2019,1,NA,NA
58,"practices_accommodations",2019,1,NA,NA
58,"practices_data_instruction",2019,1,NA,NA
58,"practices_adaptive_content",2019,0,NA,NA
58,"practices_mentoring",2019,0,NA,NA
58,"practices_mental_health",2019,1,NA,NA
58,"practices_physical_well_being",2019,1,NA,NA
58,"practices_community_supports",2019,0,NA,NA
58,"practices_expanded_open_hours",2019,1,NA,NA
58,"practices_portfolios_exhibitions",2019,1,NA,NA
59,"practices_blended_learning",2019,1,NA,NA
59,"practices_competency_education",2019,1,NA,NA
59,"practices_design_marginalized",2019,1,NA,NA
59,"practices_experiential",2019,0,NA,NA
59,"practices_staffing_infrastructure",2019,0,NA,NA
59,"practices_learner_agency",2019,1,NA,NA
59,"practices_maker",2019,0,NA,NA
59,"practices_pbl",2019,1,NA,NA
59,"practices_expanded_success",2019,1,NA,NA
59,"practices_sel",2019,1,NA,NA
59,"practices_udl",2019,0,NA,NA
59,"practices_wraparound",2019,0,NA,NA
59,"practices_station_rotation",2019,1,NA,NA
59,"practices_flipped_classroom",2019,0,NA,NA
59,"practices_lab_rotation",2019,0,NA,NA
59,"practices_individual_rotation",2019,0,NA,NA
59,"practices_flex",2019,0,NA,NA
59,"practices_a_la_carte",2019,0,NA,NA
59,"practices_enriched_virtual",2019,0,NA,NA
59,"practices_opportunities_mastery",2019,1,NA,NA
59,"practices_advancement_mastery",2019,0,NA,NA
59,"practices_performance_assessment",2019,0,NA,NA
59,"practices_grading_mastery",2019,0,NA,NA
59,"practices_assessment_schedule",2019,0,NA,NA
59,"practices_competency_framework",2019,1,NA,NA
59,"practices_equity_plan",2019,0,NA,NA
59,"practices_reallocation_resources",2019,1,NA,NA
59,"practices_design_margins",2019,0,NA,NA
59,"practices_restorative",2019,0,NA,NA
59,"practices_culturally_responsive",2019,0,NA,NA
59,"practices_rigorous_coursework",2019,0,NA,NA
59,"practices_no_tracking",2019,0,NA,NA
59,"practices_graduation_supports",2019,0,NA,NA
59,"practices_poverty_supports",2019,1,NA,NA
59,"practices_immigrants_supports",2019,0,NA,NA
59,"practices_ell_supports",2019,1,NA,NA
59,"practices_flexible_staffing",2019,0,NA,NA
59,"practices_flexible_facilities",2019,0,NA,NA
59,"practices_flexible_schedule",2019,0,NA,NA
59,"practices_real_time_data",2019,1,NA,NA
59,"practices_quality_materials",2019,1,NA,NA
59,"practices_oer",2019,0,NA,NA
59,"practices_multi_age",2019,0,NA,NA
59,"practices_devices_home",2019,1,NA,NA
59,"practices_interoperability",2019,1,NA,NA
59,"practices_student_goals",2019,0,NA,NA
59,"practices_student_pace",2019,0,NA,NA
59,"practices_learning_paths",2019,0,NA,NA
59,"practices_learner_profiles",2019,0,NA,NA
59,"practices_student_conferences",2019,0,NA,NA
59,"practices_student_data",2019,0,NA,NA
59,"practices_projects_primary",2019,0,NA,NA
59,"practices_student_projects",2019,1,NA,NA
59,"practices_interdisciplinary",2019,0,NA,NA
59,"practices_real_world",2019,0,NA,NA
59,"practices_career_prep",2019,0,NA,NA
59,"practices_extended_learning",2019,0,NA,NA
59,"practices_service_learning",2019,0,NA,NA
59,"practices_place_based",2019,0,NA,NA
59,"practices_local_global",2019,1,NA,NA
59,"practices_design_thinking",2019,1,NA,NA
59,"practices_community_partnerships",2019,0,NA,NA
59,"practices_makerspace",2019,0,NA,NA
59,"practices_measures_college",2019,0,NA,NA
59,"practices_assessments_career",2019,0,NA,NA
59,"practices_assessments_deeper",2019,1,NA,NA
59,"practices_measures_purpose",2019,0,NA,NA
59,"practices_assessments_sel",2019,1,NA,NA
59,"practices_measures_climate",2019,1,NA,NA
59,"practices_sel_plan",2019,1,NA,NA
59,"practices_sel_curriculum",2019,0,NA,NA
59,"practices_sel_integrated",2019,0,NA,NA
59,"practices_circles",2019,0,NA,NA
59,"practices_advisories",2019,1,NA,NA
59,"practices_hiring_practices",2019,1,NA,NA
59,"practices_relevant_learning",2019,1,NA,NA
59,"practices_information_formats",2019,0,NA,NA
59,"practices_ways_mastery",2019,1,NA,NA
59,"practices_accommodations",2019,1,NA,NA
59,"practices_data_instruction",2019,1,NA,NA
59,"practices_adaptive_content",2019,0,NA,NA
59,"practices_mentoring",2019,1,NA,NA
59,"practices_mental_health",2019,1,NA,NA
59,"practices_physical_well_being",2019,0,NA,NA
59,"practices_community_supports",2019,1,NA,NA
59,"practices_expanded_open_hours",2019,0,NA,NA
59,"practices_portfolios_exhibitions",2019,0,NA,NA
62,"practices_blended_learning",2019,0,NA,NA
62,"practices_competency_education",2019,0,NA,NA
62,"practices_design_marginalized",2019,0,NA,NA
62,"practices_experiential",2019,1,NA,NA
62,"practices_staffing_infrastructure",2019,1,NA,NA
62,"practices_learner_agency",2019,0,NA,NA
62,"practices_maker",2019,0,NA,NA
62,"practices_pbl",2019,1,NA,NA
62,"practices_expanded_success",2019,1,NA,NA
62,"practices_sel",2019,0,NA,NA
62,"practices_udl",2019,0,NA,NA
62,"practices_wraparound",2019,0,NA,NA
62,"practices_station_rotation",2019,1,NA,NA
62,"practices_flipped_classroom",2019,0,NA,NA
62,"practices_lab_rotation",2019,0,NA,NA
62,"practices_individual_rotation",2019,1,NA,NA
62,"practices_flex",2019,0,NA,NA
62,"practices_a_la_carte",2019,1,NA,NA
62,"practices_enriched_virtual",2019,1,NA,NA
62,"practices_opportunities_mastery",2019,1,NA,NA
62,"practices_advancement_mastery",2019,1,NA,NA
62,"practices_performance_assessment",2019,1,NA,NA
62,"practices_grading_mastery",2019,1,NA,NA
62,"practices_assessment_schedule",2019,1,NA,NA
62,"practices_competency_framework",2019,0,NA,NA
62,"practices_equity_plan",2019,1,NA,NA
62,"practices_reallocation_resources",2019,1,NA,NA
62,"practices_design_margins",2019,0,NA,NA
62,"practices_restorative",2019,0,NA,NA
62,"practices_culturally_responsive",2019,0,NA,NA
62,"practices_rigorous_coursework",2019,1,NA,NA
62,"practices_no_tracking",2019,1,NA,NA
62,"practices_graduation_supports",2019,1,NA,NA
62,"practices_poverty_supports",2019,1,NA,NA
62,"practices_immigrants_supports",2019,1,NA,NA
62,"practices_ell_supports",2019,1,NA,NA
62,"practices_flexible_staffing",2019,1,NA,NA
62,"practices_flexible_facilities",2019,1,NA,NA
62,"practices_flexible_schedule",2019,1,NA,NA
62,"practices_real_time_data",2019,1,NA,NA
62,"practices_quality_materials",2019,1,NA,NA
62,"practices_oer",2019,0,NA,NA
62,"practices_multi_age",2019,1,NA,NA
62,"practices_devices_home",2019,1,NA,NA
62,"practices_interoperability",2019,1,NA,NA
62,"practices_student_goals",2019,1,NA,NA
62,"practices_student_pace",2019,1,NA,NA
62,"practices_learning_paths",2019,1,NA,NA
62,"practices_learner_profiles",2019,0,NA,NA
62,"practices_student_conferences",2019,0,NA,NA
62,"practices_student_data",2019,1,NA,NA
